original_label, classifier_label, text
entertainment,entertainment,tv presenter deeley drops cd:uk cat deeley has resigned as host of itv1 s saturday morning children s music show cd:uk after six years.  the 28-year-old host who also presents stars in their eyes said she wanted to concentrate on new television projects.  i ve had a great few years  met some really incredible people and been given some wonderful opportunities   the presenter said. deeley will host her last show on 5 march and guest presenters will stand in until a replacement is found.  the long-running presenter said:  i would like to take this opportunity to thank the cd:uk team and all the viewers that have watched  supported the show and let me gate crash their saturday morning.  whilst obviously i am really sad to say goodbye  i m immensely excited about the future.  deeley formerly co-hosted sm:tv  the children s show which airs before cd:uk on a saturday morning  alongside hit presenters ant and dec. she won a children s bafta award for best presenter in december 2001 and also fronted bbc one s fame academy series.
tech,entertainment,ultimate game  award for doom 3 sci-fi shooter doom 3 has blasted away the competition at a major games ceremony  the golden joystick awards.  it was the only title to win twice  winning ultimate game of the year and best pc game at the awards  presented by little britain star matt lucas. the much-anticipated sci-fi horror doom 3 shot straight to the top of the uk games charts on its release in august. other winners included grand theft auto: san andreas which took the most wanted for christmas prize. only released last week  it was closely followed by halo 2 and half-life 2  which are expected to be big hits when they are unleashed later this month.  but they missed out on the prize for the most wanted game of 2005  which went to the nintendo title  the legend of zelda. the original doom  released in 1994  heralded a new era in computer games and introduced 3d graphics. it helped to establish the concept of the first-person shooter. doom 3 was developed over four years and is thought to have cost around $15m (£8.3m). the top honour for the best online game of the year went to battlefield vietnam. the chronicles of riddick: escape from butcher bay was handed the unsung hero game of 2004. its release was somewhat eclipsed by doom 3  which was released on the same week. it was  however  very well received by gamers and was praised for its storyline which differed from the film released around the same time. electronic arts was named top publisher of the year  taking the crown from nintendo which won in 2003. the annual awards are voted for by more than 200 000 readers of computer and video games magazines. games awards like this have grown in importance. over the last six years  the uk market for games grew by 100% and was worth a record £1 152m in 2003  according to a recent report by analysts screen digest.
tech,business,fast lifts rise into record books two high-speed lifts at the world s tallest building have been officially recognised as the planet s fastest.  the lifts take only 30 seconds to whisk passengers to the top of the 508m tall tfc 101 tower in taipei  taiwan. the guinness book of records has declared the 17m per second speed of the two lifts the swiftest on earth. the lifts also have a pressure control system to stop passengers  ears popping as they ascend and descend at high speed.  in total  the tfc tower has 61 lifts  34 of them double-deckers  and 50 escalators to shuttle people around its 106 floors. the tfc 101 tower is due to be officially opened on 31 december.  the super-fast lifts can speed up to 24 passengers to the tip of the tower in about 30 seconds  while ascending their 382m track. the 17m/s top speed of the lifts translates to about 38mph (61km/h). curiously the lifts take longer to descend and spend almost a whole minute returning to ground level from the top of the tfc tower. the key new technologies applied in the world s fastest elevators include:    - a pressure control system  which adjusts the atmospheric pressure inside a car by using suction and discharge blowers  preventing  ear popping    - an active control system which tries to balance the lift more finely and remove the sources of vibrations   - streamlined cars to reduce the whistling noise produced by running the lifts at a high speed inside a narrow shaft      the certification of our elevators as world record-holders by the authoritative guinness world records is a great honour for us   said masayuki shimono  president of manufacturer toshiba elevator and building systems which installed the lifts. the first record for the world s fastest passenger elevators was published in the first edition of the guinness book of records in 1955.  as such  it is an interesting indicator of how technology has advanced in the 50 years since that first edition  when the record was 426m per minute  or 25.6 km/h  less than half the speed of the new record   said hein le roux  specialist researcher at the guinness world records. taipei s tfc 101 tower is more than 50m taller than the petronas towers in kuala lumpur  malaysia - formerly the world s tallest skyscraper.
entertainment,entertainment,de niro film leads us box office film star robert de niro has returned to the top of the north american box office with his film hide and seek.  the thriller shot straight to the number one spot after taking $22m (£11.7m) at the box office. de niro recently spent three weeks at the top with comedy meet the fockers  which was at number five this week. oscar hopefuls the aviator  million dollar baby and sideways all cashed in on their multiple nominations with stronger ticket sales.  in hide and seek  de niro plays a widower whose daughter has a creepy imaginary friend. despite lukewarm reviews from critics  the film took more than the expected $18m (£9.5m).  the element of a real actor in a psychological thriller certainly elevated it   said bruce snyder  president of domestic distribution at 20th century fox. clint eastwood s million dollar baby led the oscar hopefuls with $11.8m (£6.3m)  coming in at number three during its first weekend of wide release. the aviator  a film biography of howard hughes that leads the oscar field with 11 nominations  was at number six for the weekend with $7.5m (£4m). oscar best-picture nominee sideways entered the top ten for the first time in its 15th week of release. it came in seventh $6.3 (£3.35m). last week s top film  ice cube s road-trip comedy are we there yet   slipped to second place with $17m (£9m)  while coach carter fell two places to number four  taking $8m (£4.25m) in its third week. rounding out the top ten were in good company - starring dennis quaid and scarlett johansson - racing stripes and assault on precinct 13.
sport,sport,chepkemei hit by big ban kenya s athletics body has suspended two-time london marathon runner-up susan chepkemei from all competition until the end of the year.  athletics kenya (ak) issued the ban after chepkemei failed to turn up for a cross country training camp in embu.  we have banned her from all local and international competitions   said ak chief isaiah kiplagat.  we shall communicate this decision to the iaaf and all meet directors all over the world.  the 29-year-old finished second to paula radcliffe in the 2002 and 2003 london races  and was also edged out in an epic new york marathon contest last year.  but the ban will prevent the two-time world half-marathon silver medallist from challenging radcliffe at this year s london event in april. global sports communications  chepkemei s management company  said she had wanted to run in the world cross country championships in march. but ak maintained it was making an example of chepkemei as a warning to other kenyan athletes.  we are taking this action in order to salvage our pride   said kiplagat.  we have been accused of having no teeth to bite with and that agents are ruling over us.  ka has also threatened three-time women s short-course champion edith masai with a similar ban if reports that she feigned injury to avoid running at the cross country world championships are true. masai missed the national trials in early february  but was included in the provisional team on the proviso that she ran in a regional competition. she failed to run in the event  citing a leg injury.
business,business,continental  may run out of cash  shares in continental airlines have tumbled after the firm warned it could run out of cash.  in a filing to us regulators the airline warned of  inadequate liquidity  if it fails to reduce wage costs by $500m by the end of february. continental also said that  if it did not make any cuts  it expects to lose  hundreds of millions of dollars  in 2005 in current market conditions. failure to make cutbacks may also push it to reduce its fleet  the group said. shares in the fifth biggest us carrier had fallen 6.87% on the news to $10.44 by 1830 gmt.  without the reduction in wage and benefit costs and a reasonable prospect of future profitability  we believe that our ability to raise additional money through financings would be uncertain   continental said in its filing to the us securities and exchange commission (sec).  airlines have faced tough conditions in recent years  amid terrorism fears since the 11 september world trade centre attack in 2001. but despite passengers returning to the skies  record-high fuel costs and fare wars prompted by competition from low cost carriers have taken their toll. houston-based continental now has debt and pension payments of nearly $984m which it must pay off this year. the company has been working to streamline its operations - and has managed to save $1.1bn in costs without cutting jobs. two weeks  ago the group also announced it would be able to shave a further $48m a year from its costs with changes to wage and benefits for most of its us-based management and clerical staff.
entertainment,entertainment,super size me wins writers  award super size me director morgan spurlock has won the writers guild of america s award for documentary feature writing.  the oscar-nominated film followed spurlock as he ate only mcdonald s fast food for an entire month. spurlock was given the award at a special ceremony at the roosevelt hotel in hollywood on tuesday. organisers said the rising popularity of documentary films led them to honour a writer for a documentary screenplay for the first time.  producer brian grazer presented the award to spurlock and the film s backers  roadside attractions  samuel goldwyn films and showtime independent films. spurlock set out to discover the effect of living on nothing but mcdonald s for a month  upgrading to supersize portions when offered. the film followed his 25lb weight gain and the health effects on his body  including his liver and cholesterol levels. mcdonald s announced it was to scrap its  supersized  meals last year  but denied the move was as a result of the negative publicity created by spurlock s film. spurlock was given his award on the same day the european court of human rights ruled that two uk activists should have been given legal aid in their long fight against a mcdonald s libel action. helen steel and david morris  from north london  dubbed the  mclibel two   were found guilty in a 1990s trial of libelling the company in a leaflet they had been handing out at the end of the case the high court in london ruled mcdonald s had been libelled and awarded the company £60 000 in damages  later reduced to £40 000 on appeal. but he found the leaflet was true in some aspects.
sport,sport,english clubs make euro history all four of england s champions league representatives have reached the knockout stages for the first time.  arsenal and chelsea are seeded as group winners  while runners-up manchester united and liverpool are not. rules stipulate that teams from the same country or group will be kept apart in the draw on 17 december. the favourites are chelsea and barcelona  and real madrid  the two milan sides  juventus and bayern munich are among the 16 still in the hat.  steven gerrard s last-gasp wonder-strike secured qualification for  against olympiakos on wednesday evening.  ac milan  bayer leverkusen  internazionale  juventus  lyon.  who had already qualified  fielded a second-string side and went down 3-0 to fenerbahce.  ac milan  bayer leverkusen  internazionale  juventus  monaco.  on tuesday   finished top of their group with a 5-1 win over the rosenborg after drawing four of their first five matches.  barcelona  bayern munich  porto  real madrid  werder bremen    who had already qualified lost 2-1 to porto as jose mourinho made an unhappy return to his former club.  barcelona  bayern munich  psv eindhoven  real madrid  werder bremen.
sport,sport,dal maso in to replace bergamasco david dal maso has been handed the task of replacing the injured mauro bergamasco at flanker in italy s team to face scotland on saturday.  alessandro troncon continues at scrum-half despite the return to fitness of paul griffen. the experienced cristian stoica is recalled at centre at the expense of walter pozzebon.  we are going to scotland for the first away win and nothing else   said manager marco bollesan.  i really believe this is the team who will have all our faith for saturday s game.  we lost a player like mauro bergamasco who has been important for us  but (coach) john (kirwan) has put together the best team at present  if not ever.  r de marigny (parma); mirco bergamasco (stade francais)  c stoica (montpellier)  a masi (viadana)  l nitoglia (calvisano); l orquera (padova)  a troncon (treviso); a lo cicero (l aquilla)  f ongaro (treviso)  m castrogiovanni (calvisano)  s dellape (agen)  m bortolami (narbonne  capt)  a persico (agen)  d dal maso (treviso)  s parisse (treviso).  g intoppa (calvisano)  s perugini (calvisano)  ca del fava (parma)  s orlando (treviso)  p griffen (calvisano)  r pedrazzi (viadana)  k robertson (viadana).
business,politics,golden rule  intact  says ex-aide chancellor gordon brown will meet his golden economic rule  with a margin to spare   according to his former chief economic adviser.  formerly one of mr brown s closest treasury aides  ed balls hinted at a budget giveaway on 16 march. he said he hoped more would be done to build on current tax credit rules. any rate rise ahead of an expected may election would not affect the labour party s chances of winning  he added. last july  mr balls won the right to step down from his treasury position and run for parliament  defending the labour stronghold of normanton in west yorkshire.  mr balls rejected the allegation that mr brown had been sidelined in the election campaign  saying he was playing a  different  role to the one he played in the last two elections. he rejected speculation that mr brown was considering becoming foreign secretary  saying his recent travels had been linked to efforts to boost international development. gordon brown s decision to announce the date of the budget while on a trip to china was a  sensible thing to do   since he was talking about skills and investment at the time  mr balls told the bbc. commenting on speculation of an interest rate rise  he said it was not within the remit of the bank of england s monetary policy committee (mpc) to factor a potential election into its rate decisions. expectations of a rate rise have gathered pace after figures showed that house prices are still rising. consumer borrowing rose at a near-record pace in january.  i don t believe it would be a big election issue in britain or a problem for labour   mr balls said. prime minister tony blair has yet to name the date of the election  but most pundits are betting on 5 may as the likely day.
business,business,yukos unit fetches $9bn at auction a little-known russian company has bought the main production unit of oil giant yukos at auction in moscow.  baikal finance group outbid favourite gazprom  the state-controlled gas monopoly  to buy yuganskneftegas. baikal paid 260.75bn roubles ($9.37bn: £4.8bn) for yugansk - nowhere near the $27bn russia says yukos owes in taxes. yukos reacted immediately by repeating its view that the auction was illegal in international and russian law  and said baikal had bought itself trouble.   the company considers that the victor of today s auction has bought itself a serious $9bn headache   said yukos spokesman alexander shadrin. he said the company would continue to make  every lawful move  to protect tens of thousands of shareholders in yukos from  this forcible and illegitimate removal of their property . meanwhile  tim osborne  head of yukos main shareholders  group menatep  said that yukos may have to declare itself bankrupt  and that legal action would be taken  outside russia  against the auction winners. reports from russia say baikal has paid a deposit of nearly $1.7bn from a sberbank (savings bank) account to the russian federal property fund  for yugansk.  the sale came despite a restraining order issued by a us court dealing with the firm s bankruptcy application for chapter 11 protection. yukos has always insisted the auction was state-sponsored theft but russian authorities argued they were imposing the law  trying to recover billions in unpaid taxes. there were originally four registered bidders  and with its close ties to the kremlin  state-backed gas monopoly gazprom had been seen as favourite. but just two companies turned up for the auction  gazprom and the unknown baikal finance group  named after a large freshwater lake in siberia. and  according to tass news agency  gazprom did not make a single bid  leaving the way open for baikal  which paid above the auction start price of 246.75bn roubles.  mystery firm baikal finance group is officially registered in the central russian region of tver  but many analysts believe it may be linked to gazprom. kaha kiknavelidze  analyst at troika dialog  said:  i think a decision that yugansk should end up with gazprom was taken a long time ago. so the main question was how to structure this transaction.   i would not exclude that the structure of the deal has slightly changed and gazprom now has a partner.  i would also not exclude that baikal will decline to pay in 14 days  that are given by law  and gazprom is then recognised as the winner. this would give gazprom an extra 14 days to accumulate the needed funds.  another surprise was that the winner paid a significant premium above the starting price.  however  gazprom has announced it is not linked to baikal in any way. and paul collison  chief analyst at brunswick ubs  said:  i see no plausible explanation for the theory that baikal was representing competing interests.  yugansk will most likely end up with gazprom but could still end up with the government. there is still potential for surprises.  yugansk is at the heart of yukos - pumping close to a million barrels of oil a day. the unit was seized by the government which claims the oil giant owes more than $27bn in taxes and fines. yukos says those tax demands are exorbitant  and had sought refuge in us courts.  the us bankruptcy court s initial order on thursday - to temporarily block the sale - in response to yukos filing for chapter 11 bankruptcy protection  was upheld in a second ruling on saturday. the protection  if recognised by the russian authorities  would have allowed yukos  current management to retain control of the business and block the sale of any company assets. yukos has said the sale amounts to expropriation - punishment for the political ambitions of its founder  mikhail khodorkovsky. mr khodorkovsky is now in jail  on separate fraud charges. but president vladimir putin has described the affair as a crackdown on corruption - and the bbc s sarah rainsford in moscow says most russians believe the destruction of yukos is now inevitable. hours before the auction lawyers for menatep  a group through which mr khodorkovsky and his associates control yukos  said they would take legal action in other countries. menatep lawyers  who were excluded from observing the auction  said they would retaliate by seeking injunctions in foreign courts to impound russian oil and gas exports.
business,business,yukos unit buyer faces loan claim the owners of embattled russian oil giant yukos are to ask the buyer of its former production unit to pay back a $900m (£479m) loan.  state-owned rosneft bought the yugansk unit for $9.3bn in a sale forced by russia to part settle a $27.5bn tax claim against yukos. yukos  owner menatep group says it will ask rosneft to repay a loan that yugansk had secured on its assets. rosneft already faces a similar $540m repayment demand from foreign banks. legal experts said rosneft s purchase of yugansk would include such obligations.  the pledged assets are with rosneft  so it will have to pay real money to the creditors to avoid seizure of yugansk assets   said moscow-based us lawyer jamie firestone  who is not connected to the case. menatep group s managing director tim osborne told the reuters news agency:  if they default  we will fight them where the rule of law exists under the international arbitration clauses of the credit.   rosneft officials were unavailable for comment. but the company has said it intends to take action against menatep to recover some of the tax claims and debts owed by yugansk. yukos had filed for bankruptcy protection in a us court in an attempt to prevent the forced sale of its main production arm. the sale went ahead in december and yugansk was sold to a little-known shell company which in turn was bought by rosneft. yukos claims its downfall was punishment for the political ambitions of its founder mikhail khodorkovsky and has vowed to sue any participant in the sale.
politics,politics,blair and blunkett sheffield trip tony blair is to join home secretary david blunkett in a visit to sheffield on thursday.  mr blunkett s conduct is being looked at to establish whether he abused his position in relation to his ex-lover. the parliamentary standards watchdog is looking at his decision to give kimberly quinn free rail tickets. he is also being investigated over the visa application of mrs quinn s ex-nanny. the visit to sheffield will be seen as a show of unity by mr blair.  on wednesday during prime minister s questions  tory leader michael howard went on the offensive over comments mr blunkett is alleged to have made in a new biography. he is understood to have made a series of criticisms about his cabinet colleagues from the prime minister down. mr howard said mr blunkett had complained he had inherited a  giant mess  when he took over at the home office from jack straw  now foreign secretary. the tory leader went on:  he doesn t stop there: he thinks the culture secretary s weak; he thinks the trade secretary doesn t think strategically and he thinks the education secretary hasn t developed as expected.  he says the prime minister doesn t like being told the truth and the chancellor - no doubt the prime minister will agree with this - is a bully.  mr blair retorted voters remembered the record of a government and no comments by politicians.  the home secretary has already admitted he was wrong to give the two first class tickets  given to him as an mp  to mrs quinn and has since paid the £180 back. he has apologised for  a genuine mistake  and says he will write to the watchdog to answer further questions. the rail tickets are meant to help mps  spouses get between westminster and their constituencies. after his inquiry  parliamentary watchdog sir philip mawer will report to the commons standards and privileges committee  the group of mps who will recommend to the full house of commons what action - if any - should be taken against mr blunkett.  the separate inquiry by ex-senior civil servant sir alan budd is investigating whether the home secretary helped fast-track a bid by mrs quinn s nanny  leoncia casalme  to stay in the uk. last week  mr blunkett won the first round of a high court battle with mrs quinn for access to her son. mr blunkett declined to comment about his own position  saying the inquiry was under way and the high court had stressed his right to privacy did not affect his job in improving security and stability. downing street has stressed mr blair s support for the home secretary.
sport,sport,yelling takes cardiff hat-trick european cross-country champion hayley yelling completed a hat-trick of wins in the reebok cardiff cross challenge in bute park on sunday afternoon.  the part-time maths teacher beat irish international jolene byrne by 40 metres in the six-kilometre race. another great britain international  louise damen  finished third as part of the contingent representing england. peter riley  who secured bronze for the gb men s team at last month s european championships  won the men s 9km race. riley  representing england  moved away over the last two kilometres to win by 25 metres from ireland s gary murray. glynn tromans - the reigning uk inter-countries and england cross-country champion - came in third place as he continues his comeback from a five-month injury lay-off.
business,business,us gives foreign firms extra time foreign firms have been given an extra year to meet tough new corporate governance regulations imposed by the us stock market watchdog.  the securities and exchange commission has extended the deadline to get in line with the rules until 15 july 2006. many foreign firms had protested that the sec was imposing an unfair burden. the new rules are the result of the sarbanes-oxley act  part of the us clean-up after corporate scandals such as enron and worldcom. section 404 of the sox act  as the legislation is nicknamed  calls for all firms to certify that their financial reporting is in line with us rules. big us firms already have to meet the requirements  but smaller ones and foreign-based firms which list their shares on us stock markets originally had until the middle of this year.  over the past few months  delegations of european and other business leaders have been heading to the sec s washington dc headquarters to protest. they say the burden is too expensive and the timescale too short and some  particularly the uk s cbi  warned that companies would choose to let their us listings drop rather than get in line with section 404. the latest delegation from the cbi met sec officials on wednesday  just before the decision to relax the deadline was announced.  i think this signifies a change of heart at the sec   cbi director-general sir digby jones told the bbc s today programme.  they have been listening to us and to many overseas companies  who have reminded america what globalisation really means: that they can t make these rules in isolation.  the sec said it had taken into consideration the fact that foreign companies were already working to meet more onerous financial reporting rules in their home countries. the european union  in particular  was imposing new international financial reporting standards in 2005  it noted.  i don t underestimate the effort (compliance) will require... but this extension will provide additional time for those issuers to take a good hard look at their internal controls   said donald nicolaisen  the sec s chief accountant.
sport,sport,saint-andre anger at absent stars sale sharks director of rugby philippe saint-andre has re-opened rugby s club-versus-country debate.  sale host bath in the powergen cup on friday  but the frenchman has endured a  difficult week  with six players away on england s six nations training camp.  it s an important game but we ve just the one full session. it s the same for everyone but we need to manage it.  if five players or more are picked for your country they should move the date of the game   he told bbc sport. unless the authorities agree to make changes  saint-andre believes england s national team will suffer as clubs opt to sign foreigners and retired internationals.  that s not good for the politics of the english team or for english rugby   he argues. it is an issue he has taken up before  most notably during the autumn internationals when sale lost all three zurich premiership matches they played.  now he fears it could derail the club s hopes of cup silverware after eight players  including captain jason robinson and fly-half charlie hodgson  were away with their countries.  we re in the quarter-finals  it s always better to play at home than away and it s a great opportunity   he added.  but we have to be careful. bath have just been knocked out of europe and will make it a tough game. it also comes at the end of a very  very difficult week.  sebastien bruno s been with france  jason white with scotland and there are six with england  that s eight players plus injuries - 13 players out of a squad of 31.  we ll have just one session together and will have to do our best to make that a good one on thursday afternoon.   gloucester have also been caught in a club-versus-country conflict after england sought a second medical opinion on james simpson-daniel s fitness. the winger is carrying a shoulder injury and the national team management believe he requires time on the sidelines. as a result he misses the cherry and white s quarter-final at home to bristol.  under the elite player squad agreement  england wanted a second opinion  which they can do   director of rugby nigel melville told the gloucester citizen.   they obviously want him for international rugby and we want him for club rugby in what is a very important game for us. there is a conflict of interests.  the surgeon who carried out his operation said he was fine for us but england say he is still vulnerable to be damaged again and want him on a full rehab programme.  simpson-daniel added:  i ve said to nigel i want to be back playing and that means if everything goes well this week  i can target the worcester game (on 29 january) for a return.
politics,politics,research fears over kelly s views scientists have expressed concerns that new education secretary ruth kelly s religious views could hamper vital scientific research.  ms kelly  who is catholic  is reported to be  pro-life  and has opposed embryo research. medical research council professor nancy rothwell said ms kelly s views mattered as she was responsible for training future scientists. the department for education and skills would not comment on the concerns.  a spokeswoman said:  it is not news that ms kelly is a catholic but we are not going into any details on this.  but she added that claims ms kelly was in charge of a £1bn university research budget were not true. it was down to the higher education funding council and the research councils to decide on universities  research allocations. british law is open to the cloning of human embryos to create stem cells  master cells that can develop into all the body s tissue types. this cloning activity is not permitted for reproductive purposes - only for research into new disease treatments. however  it is controversial because it involves the destruction of embryos.  professor rothwell  who is also vice-president of research at manchester university  told the times higher education supplement it would worry her  a great deal  if ministers were anti-stem cell. she said:  the views of ministers in the dfes do matter as they are responsible for training the next generation of scientists.  you can t have a higher education policy that is at odds with the government s science policy.  head of developmental genetics at the national institute of medical research  professor robin lovell-badge  said he had witnessed the confused situation in the us where many religious groups opposed the practice. he said:  if someone as senior as ruth kelly is not going to favour stem cell research we will end up with a similarly schizophrenic system in this country. it is very worrying.  but fertility expert lord winston said he thought it was  rather good  ministers held ethical views. concerns have also been raised by  pro-choice  organisations that ms kelly s views might affect sex education policy in schools.  family planning association chief executive  anne weyman  said teaching pupils about contraception and abortion were key.  young people must be informed about all the issues within sexual health  which include contraception and abortion.  i think it is very important that the government maintains its commitment to the teenage pregnancy strategy.  currently  individual schools devise their own sex education policies based on a framework provided by the dfes. ms kelly has not set out her detailed views on either issue yet  but has said she intends to put parents first in education policy. this would include the quality of teaching  classroom discipline and academic standards in schools  she said.
politics,politics,observers to monitor uk election ministers will invite international observers to check the forthcoming uk general election is fairly run.  the move comes amid claims the poll could be marred by electoral fraud. a report by two mps committees called on thursday for urgent changes to the electoral registration system to combat vote rigging and boost turnout. but in a written response to labour mp gordon prentice  the government said it would normally invite observers to any uk election.  junior constitutional affairs minister christopher leslie said:  i fully expect us to repeat our previous practice of doing so once the date for the next general election is announced.  the government has looked at ways of boosting voter turnout  which fell to 59% in the last general election in 2001.  but trial all-postal ballots in four english regions last summer were hit by delays and some fraud allegations. liberal democrat peer lord greaves called last week for international observers at the general election - saying otherwise there could be months of court challenges  on a scale not seen since the 19th century . thursday s report was drawn up by two committees scrutinising the work of the office of the deputy prime minister (odpm) and the department for constitutional affairs (dca). it said that  with the growth of postal voting  there was a strong case to tighten up fraud protection by requiring voters to register individually  rather than by household. it also said about three million people eligible to vote are not registered to do so.  figures for the 2001 general election suggest 29% of people aged between 18 and 24  and 19% of black voters were not on the electoral roll. young people in shared accommodation are thought to miss out because no one acts as head of the household to fill in the form. odpm committee chairman andrew bennett said individual voter registration  as opposed to registration by household  should be quickly introduced as it could  dramatically reduce the chances of fraud . but his counterpart on the dca committee  alan beith  said it should be delayed  until measures likely to increase registration have been put in place and proved effective.  shadow constitutional affairs secretary oliver heald accused the government of  dragging its feet  over  this badly needed measure .  it is vital that we move ahead with the northern ireland system of individual electoral registration to safeguard the integrity of the britain s electoral system   he said.  the report said individual registration should be treated carefully as 12% of voters disappeared from the electoral roll in northern ireland when it was introduced in 2002. the report said the government should consider fines for unregistered voters  but accepted many experts said it would be an expensive system that would be hard to enforce. it said incentives to register  such as £20 council tax rebate  were likely to be seen as  gimmicks  and risked undermining the integrity of the system  mps said. instead they called for  imaginative campaigns  to boost interest.
politics,politics,parliament s record of scandal in a locked room at the heart of parliament there is a hive of scandal.  sex  betrayal and custody of children are all there in this affair but this time it has nothing to do with the recent troubles of david blunkett or boris johnson.  few realise that westminster in effect has its own divorce den. for sprinkled among 12 floors of archives are blow-by-blow accounts of marital break-ups - and now you can search what s there online. until 1857  the only way in england to get a full divorce which allowed re-marriage was to obtain an act of parliament by proving adultery or life-threatening cruelty. the legacy is pages of testimonies used in the hearings  dating back to 1670  all recorded among the 325 000 items which fill the 12 floors of the parliamentary archives in parliament s victoria tower. most people researching their family history want to discover some tale of illicit love. this gives them the chance.  divorce by parliament was an expensive process open really only to the rich but the records also include the testimony of maids  butlers and coachmen about their masters and mistresses. among the records is the story of jane campbell  the first woman ever to divorce her husband. that happened in 1801 after she had discovered her husband  edward addison  had committed adultery with her sister jessy.  a transcript of evidence from jessy s maid  amelia laugher  shows her telling how addison frequently passed by her on the way to the room where she had just put her mistress naked to bed. it must have been a killer blow to addison s case - he had already fled abroad rather than pay the £5 000 damages ordered by a civil court. as well as making divorce history  jane campbell won custody of her children - unusual for a woman at the time. but divorces are by no means the only documents in the archives which hold personal details of people often far removed from politics and parliament.  there are the protestation returns from 1642 - lists of the protestants who pledged to  maintain the true reformed protestant religion . there are details of foreign nationals made british citizens by act of parliament  including composer george frideric handel in 1727. and the mass of private bills which  for example authorise the building of railways and roads  contain both the names and addresses of those involved and testimonies giving people a unique perspective on how their ancestors opposed them.  tax bills may be an extra source for pedigree hunters - the longest stretches for about 300m and is longer than the palace of westminster itself  listing the names of appointed tax collectors. this wealth of material has long been open to the public at the house of lords record office  with visitors able to phone ahead when they want to view particular items in the search room. but now five years of work has produced an online catalogue. david prior  assistant clerk of the archives  says the catalogue opens up new possibilities for research.  before  you just could not do it  you faced trawling through pages and pages of printed material   he says. mr prior sees the changes as part of a wider revolution in archives generally.  the archive profession may look fairly staid but is in an enormous period of change  mainly motivated by the potential of it  which is opening up all sorts of vistas for us   he says.  the archives do  of course  hold records of high (and low) politics too for both houses of parliament  including copies of all acts passed since 1497 - the oldest dealing with the employment of workers in the woollen industry in norfolk. records for the commons only date back to 1834 - anything earlier was wiped out by the fire which destroyed most of the parliament buildings in 1834.  but that still leaves some of the most important documents of uk political history - parts of the bill of rights from 1689  the death warrant for charles i  the private papers and diaries of major politicians such as david lloyd george and andrew bonar law. there is also the 1606 act establishing 5 november as a thanksgiving day - the year after the gunpowder plot. that document is likely to feature in the exhibition the archives will put on next year as part of a series of events across london to mark the 400th anniversary of guy fawkes  conspiracy. as mr prior remarks as we walk by shelf after shelf of vellum (parchment made from goat s skin):  all human life is here.
sport,sport,leeds v saracens (fri) headingley  friday  25 february  2000 gmt  the tykes have brought in newcastle prop ed kalman and tom mcgee from the borders on loan while fly-half craig mcmullen has joined from narbonne. raphael ibanez is named at hooker for saracens in one of four changes. simon raiwalui and ben russell are also selected in the pack while kevin sorrell comes in at outside centre.  - friday s game at headingley got the go-ahead on friday after passing an early pitch inspection. leeds: balshaw; rees  christophers  bell  doherty; mcmullen  dickens; mcgee  rawlinson  gerber; murphy  palmer (capt)  morgan  parks  popham. replacements: kalman  regan  hyde  rigney  mcmillan  rock  vickerman. saracens: bartholomeusz; castaignede  sorrell  harris  vaikona; jackson  bracken; yates  ibanez  visagie; raiwalui  fullarton; randell  russell  vyvyan (capt). replacements: cairns  lloyd  broster  chesney  johnston  rauluni  little.
sport,sport,federer breezes into semi-finals roger federer reached the last four of the qatar open with an easy 6-1 6-2 win over seventh seed feliciano lopez.  the swiss world number one reeled off a series winners to outclass the spaniard and set up a semi-final match against russian nikolay davydenko. federer  who lost in the quarter-final in his last qatar appearance in 2003  was happy with his form.  i think i played better than against greg rusedski and i am happy i am playing so well   said the top seed. lopez showed glimpses of resolve early in the second set when he held his first service game and came close to breaking federer. but the swiss saved a break point and promptly broke serve in the following game to seize control. davydenko  meanwhile  upset french third seed sebastien grosjean 2-6 6-3 6-2. fabrice santoro completed a miserable day for france when he was forced to retire when 6-2 3-0 down to albert costa. spaniard costa will next face croatian ivan ljubicic after the sixth seed beat rafael nadal 6-2 6-7 (3/7) 6-3.
